日期,ID,金額
2018/8/2,A1202,853
2018/3/19,A1416,987
2018/11/17,A0965,1022
2018/1/10,A0350,1115
2018/3/26,A0852,1124
2018/3/3,A1163,1197
2018/10/4,A1240,968
2018/7/19,A1257,1042
2018/5/7,A1187,822
2018/1/12,A1260,738
2018/5/12,A0655,1077
2018/2/7,A0992,764
2018/4/27,A0801,993
2018/10/23,A0445,1119
2018/1/13,A1130,1170
2018/10/25,A0747,1000
2018/1/23,A0903,814
2018/6/9,A1058,829
2018/7/26,A0593,1138
2018/8/4,A0534,983
2018/4/4,A0415,837
2018/4/27,A0519,789
2018/12/13,A0801,833
2018/4/22,A0815,989
2018/6/10,A1027,1110
2018/5/11,A1226,765
2018/6/15,A0582,958
2018/5/24,A0987,1178
2018/7/31,A1161,801
2018/4/24,A0459,1128
2018/5/11,A0799,805
2018/11/16,A0845,771
2018/7/2,A0530,710
2018/6/8,A1343,792
2018/7/13,A1212,751
2018/12/13,A0906,920
2018/1/3,A0610,705
2018/7/5,A1337,1124
2018/2/23,A0796,1087
2018/12/25,A1413,1007
2018/3/26,A0963,972
2018/11/15,A1297,893
2018/10/27,A1416,1020
2018/2/2,A0937,1181
2018/11/15,A1193,805
2018/12/28,A0795,812
2018/1/8,A0399,896
2018/7/15,A1188,872
2018/11/24,A1334,1141
2018/8/7,A0531,719
2018/5/31,A1236,1168
2018/3/31,A1057,774
2018/6/3,A1214,791
2018/5/6,A0842,855
2018/4/16,A0808,906
2018/2/3,A1270,711
2018/10/21,A0892,1109
2018/4/28,A0922,791
2018/2/5,A1237,964
2018/11/23,A1413,1114
2018/10/23,A1416,873
2018/6/19,A1137,901
2018/11/29,A0884,965
2018/3/30,A0382,1003
2018/5/18,A0760,970
2018/5/1,A1169,1175
2018/7/20,A0632,928
2018/12/21,A0670,1187
2018/7/27,A1164,1122
2018/8/18,A0997,961
2018/7/30,A0629,1108
2018/12/25,A0927,1108
2018/11/28,A0946,744
2018/5/31,A1260,1073
2018/11/3,A0811,877
2018/12/22,A1116,787
2018/12/27,A1193,1126
2018/4/13,A1358,1160
2018/10/13,A0480,922
2018/10/6,A0480,911
2018/7/10,A0738,871
2018/7/27,A1130,1192
2018/1/20,A0382,829
2018/10/9,A1068,799
2018/5/26,A0762,945
2018/3/4,A1215,978
2018/10/29,A0408,914
2018/6/26,A0846,976
2018/6/8,A0369,1095
2018/1/20,A0771,791
2018/6/20,A0470,840
2018/1/3,A1002,956
2018/10/21,A1162,1192
2018/5/30,A1065,784
2018/6/9,A0990,895
2018/7/1,A0493,825
2018/1/22,A1278,968
2018/6/18,A0436,819
2018/3/16,A1076,1065
2018/11/17,A1065,1035
2018/11/12,A0470,794
2018/8/14,A0826,910
2018/2/22,A0830,758
2018/4/22,A1236,716
2018/11/17,A1169,1058
2018/3/29,A0842,854
2018/11/13,A0548,868
2018/5/20,A1271,761
2018/8/19,A0881,1102
2018/1/27,A0679,1124
2018/1/7,A1285,844
2018/10/15,A0869,998
2018/5/21,A1144,1094
2018/9/18,A1215,889
2018/3/8,A0457,868
2018/8/15,A0955,1123
2018/5/1,A1014,1102
2018/3/19,A0514,886
2018/9/27,A1305,1131
2018/6/19,A0927,1064
2018/11/29,A1277,1106
2018/3/10,A1142,965
2018/3/14,A0795,1065
2018/3/31,A0627,760
2018/6/11,A1230,1126
2018/12/9,A1055,1009
2018/4/29,A0375,858
2018/11/10,A0548,1126
2018/8/6,A0444,1191
2018/10/4,A0693,1138
2018/5/23,A0629,776
2018/4/29,A0762,1064
2018/5/14,A1153,1151
2018/7/6,A0953,956
2018/4/16,A1415,1130
2018/10/21,A1316,1077
2018/1/26,A0506,801
2018/3/7,A0795,714
2018/12/1,A1089,914
2018/2/19,A0350,867
2018/7/14,A0695,870
2018/12/17,A1409,1073
2018/8/16,A1142,940
2018/10/28,A0892,716
2018/1/25,A1092,803
2018/2/21,A0385,927
2018/11/12,A0693,1114
2018/5/10,A1260,974
2018/7/14,A1416,969
2018/4/15,A0408,998
2018/1/19,A0798,993
2018/5/5,A0892,789
2018/11/26,A1228,823
2018/7/7,A0754,719
2018/5/3,A1410,717
2018/8/16,A1302,1165
2018/10/25,A0745,1106
2018/2/22,A0513,919
2018/7/18,A1129,972
2018/5/15,A1362,701
2018/3/24,A0616,745
2018/7/29,A0815,1032
2018/2/27,A0861,1148
2018/10/25,A0934,741
2018/1/5,A0387,914
2018/3/31,A0949,861
2018/10/11,A1167,988
2018/2/2,A0799,1145
2018/12/20,A1254,838
2018/9/24,A0431,714
2018/3/21,A0754,1165
2018/12/23,A0607,775
2018/6/26,A0826,882
2018/8/2,A0842,944
2018/9/4,A1221,919
2018/4/2,A0375,884
2018/9/23,A0738,1188
2018/8/15,A1274,937
2018/8/18,A0380,1168
2018/6/24,A0811,946
2018/7/15,A0738,993
2018/4/3,A0495,1063
2018/10/16,A0463,1186
2018/1/2,A0684,1181
2018/7/15,A0955,831
2018/1/19,A1334,1004
2018/10/1,A0436,764
2018/8/6,A0884,857
2018/10/21,A1255,1155
2018/11/25,A0695,988
2018/11/30,A0879,987
2018/2/4,A1178,856
2018/5/15,A0473,1091
2018/7/19,A0547,1091
2018/10/9,A1002,997
2018/4/3,A1416,846
2018/7/11,A0578,888
2018/7/27,A0824,1001
2018/3/9,A0548,707
2018/5/12,A1271,1155
2018/10/23,A1329,801
2018/2/12,A0879,853
2018/5/24,A1167,1026
2018/1/27,A0704,1179
2018/7/31,A0987,853
2018/2/27,A1299,1002
2018/2/2,A0387,1178
2018/6/13,A0659,802
2018/8/18,A0463,791
2018/3/11,A1193,732
2018/12/10,A0903,1085
2018/3/6,A1065,1107
2018/7/3,A0515,758
2018/5/15,A0943,729
2018/1/30,A0990,747
2018/12/11,A1162,878
2018/9/19,A1316,796
2018/5/22,A0436,1111
2018/1/15,A1092,916
2018/1/29,A0835,1178
2018/6/28,A0503,852
2018/5/28,A1316,961
2018/3/19,A0937,1172
2018/8/13,A0589,935
2018/10/24,A1415,998
2018/11/1,A0708,991
2018/11/18,A1390,783
2018/2/15,A1362,1063
2018/1/11,A0380,715
2018/12/3,A0905,865
2018/2/5,A1313,845
2018/5/18,A1130,994
2018/11/11,A0695,850
2018/6/26,A0464,838
2018/4/9,A0557,1185
2018/2/23,A0816,760
2018/4/22,A1221,746
2018/10/13,A1135,860
2018/12/24,A1202,1180
2018/11/7,A1416,770
2018/6/21,A0835,837
2018/12/10,A0747,1066
2018/5/29,A1101,1197
2018/7/17,A0411,909
2018/4/8,A0464,792
2018/1/2,A1181,1053
2018/7/15,A0943,1144
2018/1/29,A0890,784
2018/1/7,A0660,918
2018/6/4,A0922,723
2018/11/11,A0942,755
2018/6/6,A0422,736
2018/7/28,A1133,873
2018/2/7,A0506,1161
2018/12/29,A1057,831
2018/8/27,A1306,791
2018/7/24,A1120,723
2018/3/22,A0522,1090
2018/9/22,A1237,1115
2018/10/19,A0994,1196
2018/6/11,A1116,825
2018/12/27,A1068,1058
2018/3/25,A1002,841
2018/9/4,A0744,855
2018/11/3,A1357,778
2018/11/28,A0720,811
2018/3/24,A0942,740
2018/5/2,A1003,1025
2018/5/28,A0375,740
2018/2/21,A1193,805
2018/2/17,A1320,923
2018/4/9,A1153,987
2018/1/15,A1277,1051
2018/5/4,A0708,929
2018/1/18,A1226,701
2018/7/9,A0816,767
2018/10/20,A0802,937
2018/3/27,A0744,724
2018/7/13,A0977,1072
2018/12/1,A0530,701
2018/1/10,A0903,936
2018/9/9,A0952,1021
2018/10/24,A1299,1028
2018/1/26,A0422,746
2018/7/8,A0808,833
2018/3/21,A0530,975
2018/5/16,A0749,778
2018/10/23,A0387,823
2018/4/10,A1353,887
2018/4/1,A0853,1061
2018/5/16,A1369,1101
2018/5/19,A0357,1181
2018/9/21,A1103,1121
2018/12/29,A0990,876
2018/12/5,A0887,1128
2018/7/26,A0493,709
2018/1/25,A1320,984
2018/3/22,A0992,922
2018/10/18,A1237,1070
2018/10/16,A0919,1013
2018/9/5,A0893,963
2018/10/16,A0830,771
2018/4/2,A1130,1072
2018/4/27,A1164,925
2018/3/23,A1357,1139
2018/3/28,A1367,855
2018/2/23,A0493,955
2018/10/6,A1225,901
2018/2/12,A1419,975
2018/7/7,A0922,934
2018/10/3,A1226,989
2018/2/1,A0519,1001
2018/10/26,A0845,881
2018/1/31,A0893,1036
2018/1/20,A0422,961
2018/4/14,A0943,1162
2018/12/5,A1020,1150
2018/1/22,A1232,766
2018/1/19,A0942,969
2018/5/29,A0799,806
2018/12/1,A0761,1160
2018/1/4,A1337,1145
2018/1/15,A0887,987
2018/7/24,A0934,967
2018/1/6,A0690,914
2018/11/28,A0428,1029
2018/8/20,A0853,1008
2018/9/12,A0992,1131
2018/11/18,A0444,1102
2018/6/20,A0470,791
2018/10/21,A0830,766
2018/9/26,A1215,754
2018/10/20,A0458,1011
2018/8/14,A0582,736
2018/2/5,A0574,820
2018/3/21,A0795,877
2018/6/13,A0629,899
2018/11/24,A0955,948
2018/3/23,A1413,1164
2018/1/27,A1333,1000
2018/11/1,A1257,795
2018/2/2,A1232,786
2018/6/7,A1225,801
2018/5/9,A1345,741
2018/12/20,A0792,823
2018/6/3,A0701,742
2018/2/8,A0990,1187
2018/7/31,A0808,751
2018/6/22,A0799,1118
2018/12/19,A1020,720
2018/10/12,A0415,856
2018/5/15,A1237,983
2018/11/7,A0403,707
2018/4/18,A1054,729
2018/10/2,A1345,784
2018/9/22,A0988,932
2018/3/26,A1135,929
2018/1/28,A1302,841
2018/11/13,A0743,786
2018/5/19,A0701,938
2018/3/14,A0470,914
2018/6/15,A0582,870
2018/8/8,A0747,890
2018/9/3,A0819,1058
2018/7/1,A0696,1169
2018/9/11,A0399,1160
2018/9/13,A0385,1008
2018/11/29,A1381,976
2018/12/21,A0603,1161
2018/5/18,A1101,706
2018/3/25,A0724,1149
2018/8/19,A0627,1031
2018/2/16,A1388,1011
2018/9/27,A1216,1195
2018/1/10,A0576,1081
2018/10/16,A0641,875
2018/10/15,A0798,1031
2018/3/23,A1095,1068
2018/2/4,A1332,921
2018/12/29,A0937,1046
2018/12/30,A0452,981
2018/12/31,A0641,911
2018/5/9,A0681,1126
2018/5/21,A0893,716
2018/2/27,A0480,939
2018/2/27,A0903,940
2018/5/17,A1089,891
2018/5/6,A0754,940
2018/8/23,A1129,1007
2018/2/2,A0754,1160
2018/10/15,A1370,1191
2018/11/7,A0497,1120
2018/9/15,A0419,866
2018/11/21,A0684,821
2018/6/20,A0633,731
2018/6/10,A0380,1177
2018/4/16,A1319,1170
2018/9/13,A0408,741
2018/4/9,A0799,781
2018/2/16,A0686,1161
2018/5/4,A0427,1128
2018/7/24,A0955,1093
2018/7/3,A1390,874
2018/3/4,A1360,933
2018/5/16,A0504,806
2018/9/30,A0603,721
2018/12/29,A0982,1008
2018/11/3,A1197,821
2018/3/28,A0781,787
2018/9/16,A0457,814
2018/11/18,A0800,958
2018/8/9,A0972,1097
2018/8/8,A1410,928
2018/5/30,A1265,1120
2018/7/27,A0977,888
2018/12/30,A0982,779
2018/2/22,A0385,992
2018/8/1,A1237,911
2018/6/1,A0796,999
2018/10/25,A0842,1091
2018/8/16,A0798,1045
2018/5/30,A0534,908
2018/5/30,A1130,779
2018/11/17,A0869,753
2018/2/25,A0534,856
2018/12/25,A0977,865
2018/2/14,A1305,779
2018/7/18,A0627,1026
2018/6/24,A0861,772
2018/12/20,A0574,963
2018/2/11,A1274,1117
2018/1/31,A0463,765
2018/3/5,A0480,958
2018/12/19,A0795,794
2018/2/25,A1360,855
2018/1/6,A0452,1181
2018/4/15,A1409,940
2018/8/27,A1348,785
2018/9/15,A1020,903
2018/4/7,A1167,811
2018/11/15,A1270,1051
2018/3/3,A0576,998
2018/8/1,A1237,1026
2018/4/24,A0457,817
2018/1/10,A1255,719
2018/8/13,A1068,816
2018/2/23,A0629,821
2018/8/17,A0462,1162
2018/1/4,A1062,1082
2018/11/24,A1007,1170
2018/5/11,A0927,1026
2018/2/24,A1278,716
2018/7/9,A0641,728
2018/11/2,A0458,978
2018/10/2,A1277,884
2018/1/27,A1332,1097
2018/1/3,A0879,788
2018/6/20,A0796,1144
2018/12/3,A0380,992
2018/11/17,A0937,789
2018/5/14,A0965,701
2018/11/3,A0988,1193
2018/4/28,A0429,1053
2018/10/26,A0916,710
2018/7/7,A1290,1056
2018/12/24,A1230,860
2018/8/19,A0949,1055
2018/1/16,A0414,814
2018/2/18,A0574,1165
2018/8/31,A1381,790
2018/12/31,A0371,723
2018/3/13,A0582,1060
2018/3/31,A1058,1141
2018/10/29,A0907,1086
2018/9/20,A0919,1091
2018/8/21,A0861,1148
2018/10/12,A0738,810
2018/1/31,A1009,1041
2018/9/25,A0630,708
2018/1/15,A1162,1121
2018/6/14,A0629,920
2018/7/12,A0720,915
2018/10/12,A0942,1078
2018/3/27,A0846,929
2018/8/15,A1020,974
2018/6/15,A0505,1071
2018/11/5,A1142,836
2018/11/30,A0724,774
2018/11/1,A0603,844
2018/10/6,A1329,757
2018/6/21,A1212,1029
2018/8/23,A0414,1015
2018/3/20,A0616,997
2018/7/29,A0357,700
2018/9/15,A1277,702
2018/7/6,A0836,832
2018/8/15,A1302,858
2018/3/15,A1092,780
2018/11/9,A0994,827
2018/1/17,A0452,795
2018/4/19,A0933,1065
2018/1/30,A1319,950
2018/2/11,A0522,707
2018/6/10,A1297,926
2018/10/10,A1333,1052
2018/5/25,A1057,956
2018/7/28,A1265,998
2018/12/12,A0630,1163
2018/10/22,A1161,1142
2018/2/25,A0720,995
2018/8/8,A0795,702
2018/7/3,A0385,750
2018/3/8,A0987,1003
2018/8/16,A1062,1102
2018/4/24,A1387,885
2018/9/28,A1176,902
2018/9/12,A0480,916
2018/9/18,A1067,804
2018/7/13,A1095,760
2018/5/25,A0531,926
2018/9/7,A0665,1099
2018/1/3,A0731,768
2018/12/13,A0830,1012
2018/1/21,A0690,797
2018/5/29,A1274,956
2018/5/4,A0403,961
2018/6/21,A0836,746
2018/5/29,A0375,1137
2018/5/12,A0992,776
2018/4/17,A1290,872
2018/4/18,A0582,821
2018/8/22,A0836,1097
2018/9/11,A1124,807
2018/9/19,A0724,951
2018/9/22,A1358,1063
2018/12/3,A1353,1135
2018/11/7,A1334,1039
2018/9/22,A1230,829
2018/1/23,A0890,955
2018/4/7,A1003,1026
2018/3/11,A0835,1085
2018/10/1,A0531,981
2018/4/9,A0495,1049
2018/8/8,A0881,917
2018/8/7,A0785,1001
2018/11/13,A1278,991
2018/6/14,A0988,1110
2018/1/12,A1307,935
2018/12/13,A1316,927
2018/4/3,A0761,759
2018/9/8,A0773,952
2018/3/1,A0802,988
2018/9/11,A0589,814
2018/6/22,A0607,832
2018/8/23,A1092,939
2018/11/19,A0350,1146
2018/4/27,A1305,738
2018/7/11,A1337,954
2018/4/11,A1369,810
2018/4/16,A1202,835
2018/10/6,A0385,705
2018/12/19,A0944,774
2018/5/29,A1068,995
2018/7/20,A0773,769
2018/12/30,A1277,1049
2018/1/30,A0747,704
2018/6/19,A0422,766
2018/2/21,A0800,1059
2018/3/22,A0480,862
2018/4/1,A1164,986
2018/8/23,A1197,1052
2018/7/31,A0480,799
2018/2/17,A0808,994
2018/8/22,A1370,1016
2018/9/14,A0633,747
2018/9/17,A0961,818
2018/5/22,A0464,790
2018/3/19,A1079,761
2018/8/8,A0408,946
2018/11/15,A1110,911
2018/9/22,A0892,803
2018/6/7,A0720,1164
2018/8/13,A0830,746
2018/5/24,A0801,1177
2018/10/20,A0853,768
2018/3/17,A0890,1136
2018/2/5,A0419,732
2018/6/24,A0408,802
2018/10/11,A1226,863
2018/2/6,A1254,810
2018/9/16,A0884,955
2018/12/14,A1067,950
2018/4/10,A0763,838
2018/12/6,A0800,1096
2018/1/3,A0808,1062
2018/3/2,A0897,806
2018/1/7,A1036,765
2018/4/27,A1240,761
2018/10/30,A0879,811
2018/5/10,A0792,860
2018/4/22,A0504,768
2018/4/24,A0762,1110
2018/10/21,A0627,841
2018/10/1,A0641,853
2018/3/9,A0883,880
2018/12/9,A0994,894
2018/5/2,A1153,1024
2018/2/5,A1110,1070
2018/10/24,A0632,910
2018/3/16,A0977,1106
2018/7/1,A0679,868
2018/3/30,A0403,1040
2018/10/17,A0965,1045
2018/7/8,A0438,1110
2018/7/30,A1101,1029
2018/8/16,A1255,1037
2018/1/18,A1240,1018
2018/3/19,A0919,811
2018/10/27,A1228,788
2018/7/16,A0927,775
2018/9/19,A1415,826
2018/3/20,A0826,870
2018/7/31,A0547,1088
2018/7/7,A0763,1112
2018/2/6,A1129,958
2018/3/12,A0574,1124
2018/12/10,A1369,1068
2018/11/28,A0414,884
2018/9/21,A0519,1024
2018/10/18,A0673,1025
2018/3/17,A1323,755
2018/1/21,A1056,895
2018/5/22,A0387,1154
2018/5/9,A0963,866
2018/4/5,A0826,1132
2018/10/10,A0504,829
2018/10/17,A1130,1078
2018/6/6,A1316,1139
2018/6/20,A0937,745
2018/5/30,A1226,913
2018/8/13,A0480,846
2018/9/18,A0708,963
2018/1/16,A0670,869
2018/1/10,A0819,840
2018/4/7,A1410,737
2018/4/12,A1338,1170
2018/11/13,A0632,1045
2018/7/2,A0988,858
2018/4/4,A0881,954
2018/7/6,A0879,865
2018/5/23,A0695,931
2018/6/5,A1202,1077
2018/2/8,A0883,1154
2018/4/15,A0458,908
2018/1/15,A1358,1001
2018/8/5,A0892,1112
2018/6/1,A0992,1111
2018/11/20,A0673,1028
2018/9/24,A0593,936
2018/12/3,A0375,774
2018/2/6,A0881,755
2018/7/5,A0462,1129
2018/9/2,A0800,807
2018/5/19,A1146,1074
2018/6/20,A0696,1015
2018/7/5,A0673,839
2018/12/17,A1299,870
2018/4/15,A0987,931
2018/4/7,A0382,724
2018/1/3,A0799,787
2018/3/20,A1124,857
2018/4/15,A1036,940
2018/1/10,A0438,1116
2018/8/14,A1260,776
2018/6/29,A1007,1115
2018/10/19,A0742,810
2018/1/2,A0802,1017
2018/6/6,A0853,833
2018/5/17,A1334,714
2018/6/19,A0742,731
2018/3/25,A0582,862
2018/4/23,A1068,1005
2018/1/17,A0720,983
2018/3/2,A0632,852
2018/12/27,A0627,1068
2018/5/23,A1204,1001
2018/7/13,A0701,1164
2018/6/4,A0665,1002
2018/10/8,A1167,1199
2018/3/6,A0629,1025
2018/5/10,A0993,872
2018/8/16,A0529,1056
2018/8/18,A1406,769
2018/12/8,A1089,1192
2018/11/7,A1204,734
2018/8/11,A0419,1061
2018/1/14,A0681,1091
2018/1/9,A0826,1151
2018/12/14,A0632,885
2018/2/24,A0824,1115
2018/8/31,A1228,973
2018/3/10,A1316,796
2018/8/25,A0845,780
2018/9/5,A0657,1190
2018/6/23,A1302,1128
2018/12/2,A0633,854
2018/11/15,A0853,1121
2018/2/11,A1226,730
2018/10/19,A1193,941
2018/8/25,A0988,1179
2018/12/14,A0557,818
2018/3/12,A1169,813
2018/2/3,A1202,942
2018/12/20,A0593,1101
2018/12/28,A0933,835
2018/12/8,A0897,957
2018/2/23,A1358,872
2018/11/14,A0749,1125
2018/2/22,A0452,1098
2018/10/7,A1124,841
2018/10/20,A1297,851
2018/8/14,A0641,1127
2018/3/6,A0610,1089
2018/11/30,A0504,982
2018/3/9,A1316,945
2018/2/22,A1345,967
2018/2/25,A1297,759
2018/7/29,A1290,777
2018/8/30,A1332,976
2018/9/7,A0382,716
2018/5/23,A1197,833
2018/7/2,A1265,1082
2018/12/6,A0582,1011
2018/7/1,A0497,913
2018/12/30,A0610,972
2018/7/18,A0514,864
2018/1/21,A1316,737
2018/11/8,A0480,897
2018/5/20,A0387,1139
2018/10/9,A0607,1164
2018/9/11,A1030,747
2018/9/29,A0704,857
2018/7/16,A1360,826
2018/11/3,A0764,1076
2018/8/1,A0505,1138
2018/4/1,A1092,810
2018/1/11,A0747,774
2018/8/20,A1116,1049
2018/2/6,A0412,1071
2018/5/31,A0350,1035
2018/11/5,A0942,1108
2018/1/3,A0994,818
2018/4/8,A0922,826
2018/12/31,A1007,997
2018/12/13,A1410,800
2018/7/9,A0414,817
2018/3/21,A0931,865
2018/11/21,A1208,993
2018/12/17,A1338,1039
2018/10/8,A0708,990
2018/10/5,A1274,1018
2018/11/2,A1285,872
2018/3/7,A0878,935
2018/6/21,A1164,789
2018/3/19,A1009,1012
2018/8/14,A0821,1158
2018/8/1,A1009,1082
2018/6/1,A1369,726
2018/5/29,A1116,1070
2018/8/8,A1332,963
2018/5/9,A1130,1121
2018/12/15,A0493,840
2018/12/5,A0353,891
2018/4/30,A1278,1134
2018/5/8,A1133,1198
2018/7/13,A0792,918
2018/6/5,A0679,1137
2018/4/18,A0944,722
2018/1/12,A0471,814
2018/1/8,A0472,1198
2018/10/27,A0457,966
2018/8/6,A0982,1003
2018/3/25,A1240,994
2018/12/3,A0785,964
2018/3/8,A0462,743
2018/10/5,A1254,1028
2018/10/16,A1153,943
2018/3/28,A0495,867
2018/2/15,A0835,747
2018/5/30,A1290,1187
2018/9/15,A0716,1098
2018/7/4,A0878,803
2018/4/1,A0982,815
2018/8/17,A0428,815
2018/9/20,A0681,1084
2018/4/10,A0473,1109
2018/12/16,A1316,1045
2018/2/26,A1362,754
2018/5/17,A0412,1185
2018/6/30,A0629,972
2018/7/4,A1345,959
2018/1/4,A1085,929
2018/8/11,A1302,1026
2018/9/13,A0707,1132
2018/6/20,A0542,1020
2018/1/14,A0945,1179
2018/11/11,A1277,1183
2018/12/30,A0952,977
2018/12/26,A0529,735
2018/4/11,A1144,1098
2018/2/28,A1406,1187
2018/11/7,A1162,1180
2018/1/25,A1408,830
2018/2/13,A0760,949
2018/8/2,A0963,1156
2018/3/11,A0503,948
2018/3/23,A1163,1026
2018/8/8,A0429,886
2018/4/26,A0965,891
2018/6/19,A1381,814
2018/9/3,A0493,1128
2018/7/11,A1216,1136
2018/5/4,A1323,1190
2018/6/6,A0704,847
2018/10/23,A1058,912
2018/8/16,A0745,1128
2018/3/22,A0738,1097
2018/11/11,A1274,732
2018/7/8,A0578,1169
2018/12/8,A0495,708
2018/12/3,A1410,1173
2018/3/20,A1178,953
2018/5/14,A0802,1063
2018/5/18,A0819,739
2018/8/25,A0883,1197
2018/3/27,A0887,818
2018/9/8,A0496,1106
2018/2/17,A0824,947
2018/11/20,A0522,1003
2018/5/30,A0745,892
2018/6/6,A1237,756
2018/6/22,A0946,1048
2018/6/4,A0529,818
2018/7/1,A1129,983
2018/1/7,A0890,916
2018/4/11,A1390,1191
2018/1/10,A0616,922
2018/12/27,A0547,841
2018/3/13,A1181,1169
2018/3/7,A0547,1070
2018/2/3,A1055,1155
2018/1/5,A0429,1189
2018/6/15,A0444,998
2018/8/12,A1014,743
2018/6/13,A1002,1030
2018/12/2,A0377,1125
2018/12/27,A1076,745
2018/8/7,A0559,1069
2018/7/7,A0955,1093
2018/4/25,A0695,876
2018/4/2,A0878,763
2018/5/6,A0452,728
2018/8/5,A0826,1042
2018/11/29,A1014,701
2018/4/5,A0972,917
2018/7/2,A1215,1017
2018/4/26,A0742,835
2018/10/28,A1257,955
2018/11/20,A0861,1138
2018/5/27,A0824,818
2018/11/28,A0607,1070
2018/12/25,A0641,941
2018/11/12,A0445,1008
2018/12/18,A0963,726
2018/4/16,A1068,974
2018/5/7,A1092,956
2019/1/1,A0515,1138
2018/7/30,A1079,898
2018/7/4,A0916,932
2018/4/11,A1369,704
2018/7/16,A0659,852
2018/5/1,A1100,1173
2018/10/14,A1110,1090
2018/2/17,A1129,1066
2018/10/16,A0686,980
2018/4/29,A1230,909
2018/8/29,A1419,812
2018/12/12,A0471,894
2018/10/22,A0657,722
2018/2/6,A0629,1011
2018/6/3,A0630,990
2018/1/31,A1292,946
2018/2/13,A1085,996
2018/5/5,A0587,1181
2018/4/30,A0353,929
2018/12/23,A0630,833
2018/8/16,A1370,913
2018/3/5,A1050,1060
2018/9/29,A0679,938
2018/2/27,A1419,1048
2018/6/19,A1413,1140
2018/8/14,A0457,880
2018/9/2,A1286,1098
2018/8/23,A0916,848
2018/12/29,A1255,898
2018/4/13,A0515,784
2018/1/9,A1390,981
2018/1/29,A0720,795
2018/12/29,A0583,1077
2018/2/20,A1292,1080
2018/1/6,A0412,1198
2018/2/9,A1056,1147
2018/8/6,A0798,984
2018/12/20,A1381,1067
2018/1/8,A0703,782
2018/10/17,A0993,1023
2018/3/25,A0795,893
2018/6/6,A1188,1082
2018/3/8,A0445,735
2018/4/21,A0428,943
2018/11/29,A0673,871
2018/12/27,A1260,762
2018/12/27,A1204,988
2018/7/14,A1307,773
2018/12/19,A0408,1067
2018/1/25,A0708,754
2018/7/9,A0853,1141
2018/12/2,A0512,1119
2018/9/22,A0945,1167
2018/10/12,A1208,1127
2018/5/19,A0745,1030
2018/9/4,A0716,1192
2018/12/15,A0883,713
2018/1/4,A1409,708
2018/12/18,A0610,764
2018/10/17,A1221,778
2018/6/10,A0845,806
2018/3/24,A1055,938
2018/11/20,A1164,737
2018/11/6,A0796,738
2018/5/6,A0892,1188
2018/11/6,A1353,965
2018/11/25,A1068,800
2018/5/2,A1305,969
2018/7/11,A1285,1057
2018/5/12,A0792,1052
2018/12/21,A1286,746
2018/3/28,A0743,909
2018/6/2,A0632,801
2018/11/4,A1412,1022
2018/6/4,A1216,830
2018/7/3,A0438,726
2018/12/25,A1089,721
2018/8/10,A1370,721
2018/1/15,A0403,732
2018/4/11,A1095,747
2018/10/18,A1212,1147
2018/10/16,A0529,796
2018/12/5,A0380,1110
2018/3/25,A1236,1024
2018/4/24,A1212,717
2018/12/18,A0819,868
2018/3/28,A0387,767
2018/5/29,A0686,982
2018/12/25,A1188,751
2018/8/28,A0369,1165
2018/11/15,A1419,1142
2018/6/6,A1056,858
2018/8/26,A1345,1065
2018/5/22,A0514,818
2018/5/12,A1338,966
2018/6/20,A1002,821
2018/9/14,A0684,772
2018/12/1,A0955,988
2018/7/1,A0952,1018
2018/10/15,A1410,976
2018/4/16,A0463,748
2018/9/20,A0497,1155
2018/1/31,A1124,1097
2018/2/25,A1204,1124
2018/8/3,A0559,1009
2018/10/28,A0357,886
2018/6/30,A0350,1084
2018/1/31,A1345,956
2018/5/3,A0504,1154
2018/3/19,A1095,1161
2018/12/5,A0427,866
2018/5/4,A1055,966
2018/7/16,A1390,1002
2018/8/28,A0952,877
2018/11/19,A0603,1054
2018/2/9,A1202,1173
2018/1/14,A0629,837
2018/12/22,A1415,1020
2018/2/4,A1133,755
2018/2/3,A0853,1184
2018/12/2,A1067,1015
2018/10/27,A0529,1171
2018/2/11,A0761,1040
2018/12/19,A1345,1172
2018/10/28,A0464,1106
2018/11/10,A0883,1087
2018/5/31,A1413,838
2018/7/22,A0893,1160
2018/6/17,A1348,1022
2018/4/23,A0629,916
2018/12/16,A1095,1024
2018/5/19,A0955,845
2018/5/17,A0785,821
2018/8/17,A0519,706
2018/12/18,A1416,1162
2018/10/8,A0785,912
2018/3/16,A0816,778
2018/2/25,A1329,713
2018/11/8,A0942,987
2018/5/10,A0616,1160
2018/4/19,A1226,1057
2019/1/1,A1085,804
2018/1/29,A1332,1120
2018/1/30,A1120,1153
2018/11/25,A0982,866
2018/4/4,A1101,846
2018/5/29,A1167,941
2018/7/16,A1406,1018
2018/2/22,A0531,814
2018/4/4,A1067,773
2018/1/12,A0655,1148
2018/2/5,A1403,915
2018/10/17,A0512,1143
2018/10/15,A0893,811
2018/6/1,A1333,735
2018/9/7,A0945,808
2018/4/19,A0382,1126
2018/5/8,A1410,968
2018/9/28,A0629,977
2018/4/12,A0429,917
2018/8/3,A1062,975
2018/3/1,A0890,1077
2018/7/1,A0853,951
2018/6/25,A1338,819
2018/7/26,A0961,1163
2018/10/24,A0641,986
2018/7/3,A1181,1034
2018/4/16,A0821,741
2018/5/25,A0665,766
